Date,Close,High,Low,Open,Volume,MA20,MA55,MA120,MA200,RSI14,ATR14,Volatility20
2011-01-28,10909.9267578125,11540.08566666322,10885.874891062473,11540.08566666322,2847,10760.564404296874,10575.12421875,,,63.00598996209533,313.36150126075256,0.005953471935648094
2011-01-31,10683.8408203125,11001.3255092547,10669.409698087855,11001.3255092547,7653,10768.982568359375,10582.908345170454,,,47.14368656668028,267.31936495177354,0.007236220150537616
2011-02-01,10698.2705078125,10958.030673020177,10679.029014093412,10958.030673020177,2696,10773.312060546876,10592.791512784092,,,48.04276687774763,274.1913280241124,0.006968956191028261
2011-02-07,10881.064453125,10885.874826446452,10828.150346589026,10871.443706482096,3982,10786.059423828125,10607.135209517046,,,57.8288084124985,257.0114101018541,0.00790394552953833
2011-02-08,10885.875,11107.152176314627,10852.202386212992,11107.152176314627,2399,10795.920703125,10622.52840909091,,,58.052722873369326,267.6629021417084,0.007828067124773738
2011-02-09,10958.0283203125,11059.046140649007,10909.924596342735,11059.046140649007,2831,10807.224951171875,10639.320933948864,,,61.36617381331431,272.12950705413743,0.007902773050562336
2011-02-10,11049.4267578125,11049.4267578125,10972.460789974015,10972.460789974015,787,10823.3396484375,10656.200941051136,,,65.12426467586546,257.0112863663349,0.008056617842872028
2011-02-11,11169.685546875,11169.685546875,11054.236600654069,11063.85734617248,2522,10842.821630859375,10676.22958096591,,,69.34906356708282,238.80054497549943,0.008295937366868303
2011-02-14,11217.7880859375,11448.68595391563,11193.736224689777,11448.68595391563,6053,10865.911328125,10693.896750710228,,,70.8691613082383,252.2008213233634,0.008257048803322911
2011-02-15,11198.546875,11439.065493449312,11174.495013155069,11439.065493449312,4172,10887.798486328125,10713.313156960226,,,69.38680121089784,241.54928244169943,0.008294407232611918
2011-02-16,11193.740234375,11448.69005492587,11150.446868621078,11208.171356292974,1715,10908.483203125,10729.23114346591,,,68.99853443948557,247.39045358657,0.008312587388650436
2011-02-17,11222.6005859375,11333.239168653557,11198.548720129662,11333.239168653557,7045,10925.07900390625,10743.050017755682,,,70.0810745507394,243.61076622766254,0.008080891581998088
2011-02-18,11174.4951171875,11198.546979256349,11164.87437235996,11198.546979256349,3253,10940.71259765625,10756.256622869318,,,65.94739385511039,237.08252708351432,0.008133590372747452
2011-02-21,11212.98046875,11347.670924831082,11160.066361003861,11347.670924831082,2200,10958.0298828125,10770.337908380681,,,67.59420769925879,239.8313409304935,0.008141684261397978
2011-02-22,11169.685546875,11275.51374757752,11150.444055838178,11246.651511022286,2813,10975.10654296875,10786.430788352272,,,63.853082787499,199.28667307878783,0.008152623175671666
2011-02-23,10924.357421875,10996.513019113276,10871.443317233598,10871.443317233598,6212,10984.246337890625,10795.439293323863,,,47.731910828833634,196.8814172555419,0.00950300091956072
2011-02-24,10905.115234375,10905.115234375,10823.338896049294,10900.304861532311,7667,10995.55068359375,10804.09794034091,,,46.73524166984788,184.16833631975194,0.00939489278771006
2011-02-25,10943.599609375,10962.841103193681,10929.16848901099,10953.22035628434,4821,11002.52578125,10813.981090198864,,,49.027647760397635,174.89130419008976,0.009080924442627897
2011-02-28,11097.529296875,11126.391531717329,10982.080357505689,10982.080357505689,5196,11017.19736328125,10826.750390625,,,56.999321785078614,169.73717077871075,0.009557563607281501
2011-03-02,10948.40625,11063.855173550088,10948.40625,11063.855173550088,2977,11022.24814453125,10834.271981534092,,,49.00372295276228,168.0194497948531,0.010086955076024572
2011-03-03,10943.599609375,10982.082597012362,10943.599609375,10953.22035628434,11456,11023.931787109375,10842.1435546875,,,48.76626736672646,164.2397748046647,0.010012027551080011
2011-03-04,11179.3056640625,11217.788643973214,11063.856724330357,11063.856724330357,4798,11048.705029296874,10853.251171875,,,59.205502350019174,175.23479234292998,0.009821193552886633
2011-03-07,11169.685546875,11179.30629239341,11126.39219204215,11179.30629239341,7111,11072.27578125,10862.959375,,,58.679973104607065,159.08577043654637,0.009845037304601316
2011-03-08,10933.9775390625,11169.685809812197,10914.73604757273,11169.685809812197,5208,11074.921435546876,10869.693874289773,,,47.54439429184932,158.39857628977668,0.01048907392211563
2011-03-09,10977.2685546875,11034.993016850625,10938.785579912084,11034.993016850625,4765,11079.49111328125,10874.41670809659,,,49.44206282634672,144.31088282430053,0.010521106173228245
2011-03-10,10953.21875,10977.270613746157,10885.873531510759,10977.270613746157,1909,11079.250634765625,10879.926740056819,,,48.39463494300751,140.8750362497892,0.0104339107595038
2011-03-11,10775.2353515625,10842.580572509765,10775.2353515625,10842.580572509765,1391,11065.541064453126,10881.063707386364,,,41.40391943872842,149.46483516835775,0.010843807225536796
2011-03-14,10919.5478515625,10967.65158659141,10871.44411653359,10967.65158659141,852,11053.0341796875,10883.687571022727,,,47.96706280006922,149.8085259684784,0.01100429840956573
2011-03-15,10914.734375,10933.975863541207,10813.71656015866,10837.76842083517,6518,11037.881494140625,10886.398863636363,,,47.77485002432126,149.46492680013594,0.010933097259647117
2011-03-16,10736.751953125,10914.735744462647,10736.751953125,10914.735744462647,14605,11014.791748046875,10884.824556107955,,,41.200608060739306,140.87503834986768,0.011436701040943917
2011-03-17,10505.8544921875,10722.321274306747,10496.233746315533,10722.321274306747,15417,10980.3974609375,10879.751811079546,,,34.556934435586925,150.8393012772792,0.012224249865650792
2011-03-18,10525.0966796875,10654.976757544704,10525.0966796875,10654.976757544704,17824,10945.522265625,10875.203835227272,,,35.490507382188454,157.3676153157451,0.012207139660356475
2011-03-21,10529.9072265625,10582.821333228643,10496.234613229499,10582.821333228643,14664,10913.29287109375,10871.005717329546,,,35.73732044735104,150.4958151483748,0.012229594094165392
2011-03-22,10683.8408203125,10727.134186986437,10679.030446237619,10727.134186986437,4665,10886.835888671874,10869.781321022727,,,43.22314269475112,153.9318089732989,0.012777447832668579
2011-03-23,10679.0283203125,10698.269812781531,10659.786827843469,10679.0283203125,2726,10862.30302734375,10869.256569602272,,,43.054285688284615,153.93180878049174,0.012778785937913466
2011-03-24,10727.1328125,10746.37430633408,10361.544429652467,10361.544429652467,1163,10852.441796875,10870.918359375,,,45.35240907173794,161.83472607216314,0.011965202957062044
2011-03-25,10842.5810546875,10866.632920381127,10823.339562132598,10823.339562132598,869,10849.315087890625,10876.865696022727,,,50.5139724355574,168.01944089572513,0.01223914377571245
2011-03-28,10857.013671875,10871.444793282011,10832.961802863314,10871.444793282011,3637,10844.985791015624,10881.326296164772,,,51.135338580120056,152.5575286228129,0.012213586473763778
2011-03-29,10755.994140625,10847.39122858201,10755.994140625,10847.39122858201,2362,10827.909033203125,10883.6876953125,,,46.71397008561722,152.55781815580394,0.011877538809015313
2011-03-30,10789.669921875,10823.342543120263,10746.376551702519,10746.376551702519,4727,10819.972216796876,10885.524431818181,,,48.31821293774672,151.52702595454295,0.011574652253504106
2011-03-31,10741.5615234375,10818.5274815096,10741.5615234375,10794.475619612069,2326,10809.8703125,10885.69930752841,,,46.179305227252584,144.31149449987151,0.01160535961535901
2011-04-01,10717.5126953125,10775.237180206463,10520.287371924793,10520.287371924793,4551,10786.7806640625,10885.524396306819,,,45.10442992645104,148.7781783036401,0.010338010176907489
2011-04-04,10688.6494140625,10780.046506261955,10654.976801146911,10780.046506261955,1886,10762.728857421875,10883.862642045455,,,43.78710359253898,149.12177842738987,0.010334977454602339
2011-04-05,10630.92578125,10679.029517816742,10438.510834983032,10438.510834983032,1662,10747.57626953125,10881.588671875,,,41.19579182137371,154.27569183752,0.00937070124637551
2011-04-06,10602.0625,10630.924739110707,10578.01063407441,10630.924739110707,3991,10728.815966796876,10878.702468039774,,,39.92352256814687,140.87547329224304,0.009289696088524773
2011-04-07,10650.1669921875,10650.1669921875,10602.0632569021,10602.0632569021,3442,10713.66337890625,10876.341033380682,,,43.07871250582625,133.65991806583563,0.009392100502139721
2011-04-08,10592.4404296875,10731.941234619806,10592.4404296875,10731.941234619806,3769,10704.5236328125,10870.918412642046,10600.739461263021,,40.34067758558785,137.43949556106145,0.00878079118281756
2011-04-11,10563.580078125,10679.029040727459,10544.338584357924,10679.029040727459,2272,10686.725244140625,10865.49580965909,10606.83260904948,,39.00587542584025,132.97260241431846,0.008122825090446435
2011-04-12,10602.0625,10611.683246370236,10563.579514519055,10563.579514519055,3859,10671.091650390625,10860.685404829546,10612.845581054688,,41.772482294240234,133.65979862239834,0.008205051293132518
2011-04-13,10505.8544921875,10549.14784861135,10501.044119251517,10539.527102739383,2778,10659.54677734375,10854.825443892045,10618.5779296875,,37.22633746541952,113.38754891288902,0.00765540668753335
2011-04-14,10568.38671875,10679.0252688325,10553.955603521848,10679.0252688325,2244,10662.673388671876,10851.676811079546,10624.230078125,,41.66982168270751,115.79259668173707,0.0060995191824402785
2011-04-15,10568.38671875,10568.38671875,10534.714116550978,10568.38671875,1949,10664.837890625,10849.665145596591,10630.243001302084,,41.66982168270751,115.44899752318881,0.006089282500167673
2011-04-18,10568.38671875,10573.197090492718,10520.283001322827,10568.38671875,1384,10666.761865234375,10845.3794921875,10635.815014648437,,41.669821682707514,112.01289451746678,0.006089214818115095
2011-04-19,10510.6630859375,10630.922388980263,10476.990481085526,10630.922388980263,1649,10658.102978515624,10840.044318181817,10641.066324869791,,38.5256921067047,117.51045998010912,0.005173249234247538
2011-04-20,10496.2333984375,10520.285262320262,10462.560789001633,10515.47488954371,1173,10648.963232421875,10833.659641335227,10644.674080403645,,37.758712312522036,116.13606821200405,0.005174042454941777
2011-04-21,10674.216796875,10674.216796875,10602.061207892068,10602.061207892068,3828,10646.317431640626,10829.374005681819,10650.246077473957,,50.7759318464152,110.63846750884906,0.006445352246029391
2011-04-22,10755.994140625,10775.235632826476,10741.563021473892,10741.563021473892,4811,10641.9880859375,10830.685884232955,10656.178865559896,,55.39217712167516,108.92054828287993,0.006199678289812475
2011-04-25,10755.994140625,10943.59868958939,10755.994140625,10943.59868958939,1453,10636.937109375,10831.735404829546,10662.753059895833,,55.39217712167516,104.45383184608856,0.006187445507001156
2011-04-26,10842.5810546875,10842.5810546875,10539.527546947787,10539.527546947787,2825,10641.266455078125,10831.035706676137,10670.289314778645,,59.9987083188439,122.32085760066873,0.006096445492177405
2011-04-27,10852.2041015625,10881.066346513464,10847.393727404005,10866.635224037982,7439,10644.3931640625,10830.423508522726,10677.104020182293,,60.4870762946985,121.63377186055901,0.006064468886221574
2011-04-28,10832.9609375,10876.254298262655,10832.9609375,10876.254298262655,1347,10648.963134765625,10828.149556107954,10683.958821614584,,58.93749835460947,114.76181156272676,0.0059825864135034865
2011-04-29,10818.53125,10866.634990551356,10813.720875944864,10857.014242441084,1385,10654.0140625,10823.95145596591,10689.410595703124,,57.742919839684774,108.92064429393797,0.005964618946051469
2011-05-02,10736.751953125,10938.787608156923,10707.889716691869,10707.889716691869,2435,10656.419189453125,10816.079936079546,10693.980428059896,,51.38610148604359,121.97736998064322,0.006195887498048993
2011-05-03,10784.85546875,10837.769567838426,10775.234723461195,10775.234723461195,2674,10664.115673828124,10808.208433948863,10698.710611979166,,54.555252160185084,121.97731526385347,0.006115647020712737
2011-05-04,10823.3388671875,10828.149240017361,10784.855884548611,10828.149240017361,1947,10675.1794921875,10801.386470170455,10704.483064778646,,56.971913284360355,112.70038630830784,0.006090331216813217
2011-05-06,10813.7177734375,10832.959264137566,10645.354729811916,10832.959264137566,1622,10683.35703125,10794.476970880682,10710.536100260417,,56.16773072809205,123.69552431735272,0.006047559339027405
2011-05-09,10813.7177734375,10818.528146112516,10804.097028087466,10818.528146112516,303,10694.4208984375,10787.042737926136,10715.1861328125,,56.16773072809205,120.94674066414973,0.0058740609454711
2011-05-11,10900.3046875,10900.3046875,10861.821705372904,10861.821705372904,557,10711.25712890625,10782.057457386363,10721.399536132812,,61.79628233881828,116.13638396184706,0.005999867074832561
2011-05-12,10866.634765625,10895.4970093584,10857.014017713867,10895.4970093584,1371,10724.4857421875,10775.760262784092,10727.853483072917,,58.64278950714629,115.10539799524018,0.006066923239684673
2011-05-13,11010.9423828125,11044.614989487767,10933.976424697603,10933.976424697603,2893,10749.74013671875,10772.8740234375,10735.950927734375,,66.52696703832949,115.10517123990212,0.0061235280274336105
2011-05-16,10929.16796875,10967.650954555458,10900.305729395906,10967.650954555458,1412,10767.77919921875,10772.961487926137,10743.406998697918,,59.593979601241344,115.79215820169624,0.006434293290171242
2011-05-17,10703.0791015625,10909.925124648877,10573.199040554775,10909.925124648877,115,10774.513818359375,10769.288103693181,10748.257438151042,,45.4814860787725,127.81818528961308,0.008154611210541661
2011-05-18,10741.5615234375,10852.200088166144,10712.699289160462,10852.200088166144,3160,10783.17255859375,10765.614683948863,10753.86953125,,47.749570093014384,116.82300520846535,0.00817877433740198
2011-05-19,10813.7177734375,10871.4422455377,10736.751810637234,10741.56218331225,4380,10798.32529296875,10760.454474431817,10758.599731445312,,51.798772344042796,123.69480114235843,0.00813779706179445
2011-05-20,10755.994140625,10804.09787112869,10553.958472509503,10553.958472509503,98,10811.313330078125,10756.956072443181,10763.810978190104,,48.556906797166505,139.15665401131147,0.00825770262467723
2011-05-23,10818.53125,10818.53125,10755.996387283236,10755.996387283236,319,10818.529052734375,10754.682102272727,10767.97998046875,,52.057675745040456,139.8440107804906,0.0074820629611496905
2011-05-24,10650.1669921875,10707.891474529979,10525.097280445461,10525.097280445461,442,10813.2376953125,10745.061399147728,10769.54335123698,,43.47912458466324,144.31087350116806,0.008119552171774362
2011-05-25,10650.1669921875,10962.841271542598,10539.52840103108,10962.841271542598,704,10807.946337890626,10735.615607244317,10771.226977539063,,43.47912458466324,167.33196320103175,0.008119552171774362
2011-05-26,10597.2509765625,10654.975448518357,10597.2509765625,10654.975448518357,196,10795.679833984375,10729.493306107954,10772.549820963543,,41.01545047278836,168.36272753592428,0.007920571329120928
2011-05-27,10611.6806640625,10616.491036077034,10582.818431975295,10602.05992003343,277,10783.653662109375,10722.846253551137,10775.27568359375,,41.98089640356549,157.3675896627878,0.00792758267672075
2011-05-30,10635.734375,10635.734375,10491.423189450474,10491.423189450474,65,10773.792333984375,10717.073810369318,10776.999389648438,,43.63702272800856,166.64473734310755,0.00796065889564675
2011-05-31,10626.1171875,10626.1171875,10587.634191800587,10621.306813037574,1512,10764.171630859375,10714.362571022728,10778.642952473958,,43.10720921343495,163.8956851386013,0.007959977836667268
2011-06-01,10731.943359375,10775.236721201254,10717.512238766249,10717.512238766249,8748,10763.931201171876,10710.951580255682,10781.408927408855,,50.26328173229257,171.45488970396713,0.008146438708454863
2011-06-02,10578.0068359375,10731.938722590525,10520.282378442616,10731.938722590525,333,10753.58876953125,10704.829261363637,10782.932169596354,,41.9897003755042,173.86065806608258,0.008673091254490088
2011-06-03,10553.958984375,10712.701302736155,10553.958984375,10712.701302736155,116,10740.119775390625,10701.505752840909,10783.092504882812,,40.85823417214436,177.29677699069413,0.0086117090050355
2011-06-07,10385.5947265625,10553.957772152906,10313.439135595183,10553.957772152906,743,10718.713623046875,10699.319211647728,10782.050268554687,,33.95885319272314,169.05041417530785,0.009218247291891659
2011-06-08,10279.767578125,10279.767578125,10125.835634980405,10125.835634980405,233,10692.01611328125,10694.85868252841,10779.64510904948,,30.475386709494515,176.95313595948286,0.009383332080250332
2011-06-09,10299.0068359375,10553.956561441792,10246.09274196491,10553.956561441792,257,10661.951220703126,10690.660493607955,10776.839046223959,,31.844178776588933,189.3226634292267,0.00911875811648507
2011-06-10,10318.2509765625,10529.907406850962,10265.336868990384,10529.907406850962,1826,10634.53203125,10684.013405539772,10774.794637044271,,33.25959007584109,189.66632321012534,0.009177493924948576
2011-06-13,10178.7509765625,10183.56135036995,10149.888733717804,10183.56135036995,1608,10592.9224609375,10674.917453835227,10770.304956054688,,28.619723372524305,197.22526131510364,0.008688699591542212
2011-06-14,10164.318359375,10178.749478673688,10154.697613175877,10178.749478673688,3149,10554.67998046875,10664.684463778409,10766.256217447917,,28.181686013395037,177.98378944596683,0.008663660987733666
2011-06-15,10294.197265625,10481.801795232184,10226.852049868574,10472.181050124123,2090,10534.235888671876,10654.713849431819,10762.768676757812,,37.458376831299844,170.42454411351446,0.00841493774179033
2011-06-16,10159.5068359375,10294.19726747455,10116.213482943449,10294.19726747455,1590,10505.133154296875,10642.031906960226,10757.63760579427,,32.735946322467356,179.01449501174622,0.00866325919250771
2011-06-17,10087.353515625,10294.199581992132,10053.680900169886,10294.199581992132,1796,10468.81494140625,10629.8748046875,10751.98544108073,,30.516447769154027,193.7892148489253,0.008416340684953807
2011-06-20,10034.439453125,10347.113740974053,9967.094221895974,10347.113740974053,2265,10432.73720703125,10616.143341619318,10745.411279296875,,28.965454943989513,210.62552438667913,0.008415267267940339
2011-06-21,10039.2490234375,10072.92163635751,10020.007530340352,10024.81790361464,5492,10393.773095703125,10603.3740234375,10739.197892252605,,29.317104438936084,210.9693760165181,0.008188242264447112
2011-06-22,10207.61328125,10226.85477659637,10202.802907413407,10207.61328125,857,10371.64541015625,10594.103125,10734.467708333334,,40.43364647873242,213.71839169206214,0.008884896145772083
